,id,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,pt_condo,pt_apartment,pt_house,pt_rental_unit,pt_hotel,pt_hostel,rt_entire_home/ap,rt_private_room,rt_shared_room,geometry,neighbourhood
192,1310891,50.0808,14.42303,5,2.0,2.0,2.0,41.6,2,29,445,4.65,0,0,0,1,0,0,1,0,0,POINT (14.42303 50.0808),Praha 1
193,1362150,50.07476806640625,14.450712203979492,2,1.5,1.0,1.0,50.72,2,90,179,4.73,0,0,0,1,0,0,1,0,0,POINT (14.450712203979492 50.07476806640625),Praha 10
194,1384280,50.08023,14.41475,2,1.0,1.0,1.0,148.56,13,1125,12,4.83,0,1,0,0,0,0,1,0,0,POINT (14.41475 50.08023),Praha 1
195,1394492,50.06946,14.41526,3,1.5,1.0,3.0,35.2,1,1125,511,4.88,0,0,0,1,0,0,1,0,0,POINT (14.41526 50.06946),Praha 2
196,1400957,50.10526,14.44725,3,1.0,0.0,1.0,72.88,1,30,233,4.97,0,0,0,1,0,0,1,0,0,POINT (14.44725 50.10526),Praha 7
197,1404051,50.0775,14.42224,3,1.5,1.0,1.0,65.92,1,1125,245,4.6,1,0,0,0,0,0,1,0,0,POINT (14.42224 50.0775),Praha 1
198,1449549,50.08412,14.44992,4,1.0,1.0,2.0,47.08,1,90,723,4.76,0,0,0,1,0,0,1,0,0,POINT (14.44992 50.08412),Praha 3
199,1460047,50.09149,14.43139,8,1.0,2.0,4.0,178.4,2,1125,143,4.81,0,0,0,1,0,0,1,0,0,POINT (14.43139 50.09149),Praha 1
200,1465124,50.08721,14.41998,4,1.0,2.0,2.0,60.84,2,365,345,4.71,0,0,0,1,0,0,1,0,0,POINT (14.41998 50.08721),Praha 1
201,1474923,50.07768,14.44143,2,1.0,1.0,1.0,26.0,2,1125,349,4.74,0,0,0,1,0,0,0,1,0,POINT (14.44143 50.07768),Praha 2
202,1475688,50.08847,14.4204,2,1.0,1.0,1.0,149.4,1,1125,583,4.76,0,0,0,1,0,0,1,0,0,POINT (14.4204 50.08847),Praha 1
203,1480645,50.07019,14.4209,5,1.0,2.0,2.0,81.12,2,100,123,4.79,0,0,0,1,0,0,1,0,0,POINT (14.4209 50.07019),Praha 2
204,1498631,50.07809,14.43469,4,1.0,1.0,1.0,46.44,2,365,76,4.91,0,0,0,1,0,0,1,0,0,POINT (14.43469 50.07809),Praha 2
205,1498761,50.077,14.40643,3,1.0,1.0,2.0,86.0,2,1125,499,4.93,1,0,0,0,0,0,1,0,0,POINT (14.40643 50.077),Praha 5
206,1508028,50.12695,14.41771,4,1.0,1.0,0.0,68.0,4,1125,60,4.93,0,0,0,1,0,0,1,0,0,POINT (14.41771 50.12695),Praha 8
207,1509112,50.09106,14.42823,3,1.5,1.0,2.0,33.32,2,1125,575,4.45,0,0,0,1,0,0,0,1,0,POINT (14.42823 50.09106),Praha 1
208,1512029,50.09,14.37456,6,2.0,2.0,5.0,152.12,10,1125,10,5.0,0,0,0,1,0,0,1,0,0,POINT (14.37456 50.09),Praha 6
209,1514911,50.09348,14.45866,6,1.0,2.0,2.0,79.68,1,1125,151,4.39,0,0,0,1,0,0,1,0,0,POINT (14.45866 50.09348),Praha 8
210,1591316,50.07798688072176,14.41586570706887,3,1.0,1.0,3.0,79.4,2,90,49,4.61,0,0,0,1,0,0,1,0,0,POINT (14.41586570706887 50.07798688072176),Praha 1
212,1685474,50.07795,14.42784,8,3.0,3.0,5.0,246.72,2,1125,210,4.64,0,0,0,1,0,0,1,0,0,POINT (14.42784 50.07795),Praha 1
213,1686130,50.090172,14.417268,7,1.5,3.0,4.0,121.84,2,365,630,4.95,0,0,0,1,0,0,1,0,0,POINT (14.417268 50.090172),Praha 1
214,1706131,50.08117,14.42097,9,2.0,2.0,9.0,225.72,1,365,106,4.51,0,0,0,1,0,0,1,0,0,POINT (14.42097 50.08117),Praha 1
215,1708606,50.05932,14.45051,2,1.0,2.0,1.0,44.0,1,30,33,4.67,0,0,0,1,0,0,1,0,0,POINT (14.45051 50.05932),Praha 4
216,1711450,50.08935,14.42077,12,2.5,3.0,10.0,310.44,1,365,193,4.47,0,0,0,1,0,0,1,0,0,POINT (14.42077 50.08935),Praha 1
217,1735621,50.05306,14.51328,2,1.0,1.0,1.0,34.92,120,1125,11,4.91,0,0,0,1,0,0,1,0,0,POINT (14.51328 50.05306),Praha 10
218,1763136,50.08607,14.42116,2,1.0,1.0,1.0,131.84,3,90,392,4.95,0,0,0,1,0,0,1,0,0,POINT (14.42116 50.08607),Praha 1
219,1775594,50.08576,14.44015,2,1.0,1.0,1.0,80.4,2,1000,122,4.79,0,0,0,0,0,0,1,0,0,POINT (14.44015 50.08576),Praha 3
220,1775721,50.08583,14.44038,2,1.0,1.0,1.0,80.4,2,1000,149,4.81,0,0,0,0,0,0,1,0,0,POINT (14.44038 50.08583),Praha 3
221,1775745,50.08586,14.44036,2,1.0,1.0,1.0,80.4,2,1125,87,4.73,0,0,0,0,0,0,1,0,0,POINT (14.44036 50.08586),Praha 3
222,1775852,50.08578,14.44044,2,1.0,1.0,1.0,79.8,2,1125,106,4.74,0,0,0,0,0,0,1,0,0,POINT (14.44044 50.08578),Praha 3
223,1782461,50.07954,14.45704,2,1.5,1.0,1.0,62.28,3,90,388,4.91,0,0,0,1,0,0,1,0,0,POINT (14.45704 50.07954),Praha 3
224,1794809,50.0745273,14.3967716,2,2.0,1.0,1.0,100.0,1,365,9,4.89,0,0,0,1,0,0,1,0,0,POINT (14.3967716 50.0745273),Praha 5
225,1797813,50.08365,14.40396,4,1.5,1.0,2.0,86.32000000000001,2,1125,104,4.95,0,0,0,1,0,0,1,0,0,POINT (14.40396 50.08365),Praha 1
226,1800018,50.08265,14.44664,3,1.5,1.0,2.0,88.84,1,45,104,4.63,0,0,0,1,0,0,1,0,0,POINT (14.44664 50.08265),Praha 3
227,1814243,50.08863,14.39954,6,1.5,1.0,4.0,126.04,3,1125,174,4.91,0,0,0,1,0,0,1,0,0,POINT (14.39954 50.08863),Praha 1
228,1824829,50.07885,14.42254,8,1.0,2.0,4.0,204.12,2,1125,226,4.49,0,0,0,1,0,0,1,0,0,POINT (14.42254 50.07885),Praha 1
229,1867891,50.09918,14.42964,2,1.5,1.0,2.0,90.12,4,180,119,4.94,1,0,0,0,0,0,0,1,0,POINT (14.42964 50.09918),Praha 7
230,1871973,50.07961,14.42849,3,1.5,1.0,1.0,123.48,1,1125,738,4.91,0,0,0,0,0,0,1,0,0,POINT (14.42849 50.07961),Praha 1
231,1887734,50.08367,14.45019,2,1.0,1.0,1.0,28.68,1,90,667,4.8,0,0,0,1,0,0,0,1,0,POINT (14.45019 50.08367),Praha 3
232,1895260,50.08437,14.43,9,1.0,4.0,4.0,243.96,2,365,498,4.61,0,0,0,1,0,0,1,0,0,POINT (14.43 50.08437),Praha 1
234,1916627,50.07204,14.43888,3,1.0,1.0,3.0,203.24,3,365,3,4.67,0,0,0,1,0,0,1,0,0,POINT (14.43888 50.07204),Praha 2
235,1916785,50.07292,14.43923,3,1.0,1.0,2.0,189.20000000000002,1,365,4,4.5,0,0,0,0,1,0,0,1,0,POINT (14.43923 50.07292),Praha 2
236,1921408,50.08203,14.41835,12,2.0,4.0,7.0,295.96,2,1125,305,4.71,0,0,0,1,0,0,1,0,0,POINT (14.41835 50.08203),Praha 1
237,1921456,50.08588,14.42116,8,2.0,3.0,3.0,267.0,2,1125,119,4.66,0,0,0,1,0,0,1,0,0,POINT (14.42116 50.08588),Praha 1
238,1921550,50.07506,14.41619,6,2.0,2.0,3.0,193.12,2,1125,124,4.73,0,0,0,1,0,0,1,0,0,POINT (14.41619 50.07506),Praha 2
239,1921578,50.07506,14.41619,5,2.0,2.0,3.0,187.32,2,1125,26,4.62,0,0,0,1,0,0,1,0,0,POINT (14.41619 50.07506),Praha 2
240,1921603,50.07506,14.41619,5,2.0,2.0,3.0,187.32,2,1125,91,4.45,0,0,0,1,0,0,1,0,0,POINT (14.41619 50.07506),Praha 2
241,1935976,50.04703,14.32184,2,2.0,1.0,1.0,40.0,2,3333,30,4.83,0,0,0,1,0,0,0,1,0,POINT (14.32184 50.04703),Praha 13
242,1938191,50.08961,14.39153,2,1.0,2.0,1.0,74.56,30,75,1,5.0,0,0,0,1,0,0,0,1,0,POINT (14.39153 50.08961),Praha 1
243,1962267,50.06772,14.45658,10,2.0,4.0,6.0,140.96,3,730,417,4.92,0,0,0,0,0,0,1,0,0,POINT (14.45658 50.06772),Praha 10
244,1973172,50.079,14.42477,8,1.0,2.0,4.0,114.44,2,365,435,4.62,0,0,0,1,0,0,1,0,0,POINT (14.42477 50.079),Praha 1
245,1982382,50.0472,14.32315,1,2.0,1.0,1.0,36.0,2,1125,29,4.66,0,0,0,1,0,0,0,1,0,POINT (14.32315 50.0472),Praha 13
246,1993533,50.06615,14.40239,2,1.0,1.0,1.0,43.6,1,365,139,4.62,0,0,0,1,0,0,1,0,0,POINT (14.40239 50.06615),Praha 5
247,1994164,50.07309,14.44382,4,1.0,1.0,1.0,92.28,10,730,149,4.66,0,0,0,1,0,0,1,0,0,POINT (14.44382 50.07309),Praha 2
248,1996883,50.07908,14.41611,6,2.0,2.0,3.0,184.84,2,1125,357,4.44,0,0,0,1,0,0,1,0,0,POINT (14.41611 50.07908),Praha 1
249,1997250,50.09187,14.43946,6,1.0,2.0,3.0,208.04,2,1125,288,4.53,0,0,0,1,0,0,1,0,0,POINT (14.43946 50.09187),Praha 8
250,2006581,50.09195,14.41944,4,1.0,2.0,4.0,560.0,1,1125,0,4.81,0,0,0,1,0,0,1,0,0,POINT (14.41944 50.09195),Praha 1
251,2006644,50.10056,14.43117,2,1.0,1.0,2.0,201.08,1,1125,0,4.81,0,0,0,1,0,0,1,0,0,POINT (14.43117 50.10056),Praha 7
252,2006767,50.07306,14.4311,3,1.0,1.0,2.0,85.48,2,356,184,4.61,0,0,0,1,0,0,1,0,0,POINT (14.4311 50.07306),Praha 2
253,2026259,50.09041,14.42593,2,1.0,1.0,1.0,65.92,3,90,516,4.83,0,0,0,1,0,0,1,0,0,POINT (14.42593 50.09041),Praha 1
254,2064776,50.07137,14.45248,6,2.0,2.0,2.0,317.72,1,99,79,4.86,0,0,0,1,0,0,1,0,0,POINT (14.45248 50.07137),Praha 10
255,2064781,50.07191,14.45356,6,1.0,2.0,3.0,232.24,1,99,28,4.75,0,1,0,0,0,0,0,0,0,POINT (14.45356 50.07191),Praha 10
256,2065619,50.10172,14.41789,2,1.0,1.0,1.0,57.24,2,1125,129,4.79,0,0,0,0,0,0,1,0,0,POINT (14.41789 50.10172),Praha 7
257,2074111,50.07082,14.40594,5,1.0,2.0,5.0,64.0,2,1125,241,4.41,0,0,0,0,0,0,1,0,0,POINT (14.40594 50.07082),Praha 5
258,2085093,50.08741,14.40633,5,2.0,2.0,4.0,149.20000000000002,5,365,151,4.88,0,0,0,1,0,0,1,0,0,POINT (14.40633 50.08741),Praha 1
259,2096148,50.08501,14.41943,3,1.0,1.0,2.0,94.16,1,1125,366,4.74,1,0,0,0,0,0,1,0,0,POINT (14.41943 50.08501),Praha 1
260,2096205,50.08495,14.41984,3,1.0,1.0,2.0,91.28,1,1125,402,4.78,1,0,0,0,0,0,1,0,0,POINT (14.41984 50.08495),Praha 1
261,2098954,50.08654,14.42274,3,1.0,1.0,2.0,49.76,2,1125,449,4.49,0,0,0,1,0,0,1,0,0,POINT (14.42274 50.08654),Praha 1
262,2104362,50.0855,14.41424,4,1.0,1.0,2.0,108.8,2,365,442,4.64,0,0,0,1,0,0,1,0,0,POINT (14.41424 50.0855),Praha 1
263,2127490,50.0904,14.4281,4,2.0,1.0,1.0,282.64,1,180,200,4.86,0,1,0,0,0,0,0,0,0,POINT (14.4281 50.0904),Praha 1
264,2144220,50.00898,14.38144,6,1.0,2.0,5.0,39.4,1,1125,75,4.81,0,0,0,0,0,0,1,0,0,POINT (14.38144 50.00898),Velká Chuchle
265,2175991,50.076,14.42133,6,1.0,1.0,6.0,141.4,1,30,6,4.5,0,0,0,0,0,0,0,1,0,POINT (14.42133 50.076),Praha 2
266,2179323,50.05760210587536,14.506837798967505,4,1.0,2.0,3.0,66.0,5,365,1,5.0,1,0,0,0,0,0,1,0,0,POINT (14.506837798967505 50.05760210587536),Praha 10
267,2200261,50.08417,14.44886,2,1.0,1.0,1.0,27.6,1,90,681,4.77,0,0,0,1,0,0,0,1,0,POINT (14.44886 50.08417),Praha 3
268,2200533,50.08428,14.44842,4,1.0,2.0,2.0,58.0,1,5,47,4.55,0,0,0,1,0,0,1,0,0,POINT (14.44842 50.08428),Praha 3
269,2212905,50.07502,14.41615,8,4.0,4.0,5.0,390.12,2,1125,202,4.76,0,0,0,0,0,0,1,0,0,POINT (14.41615 50.07502),Praha 2
270,2224754,50.09061,14.42326,5,1.0,1.0,1.0,89.2,2,90,396,4.84,0,0,0,1,0,0,1,0,0,POINT (14.42326 50.09061),Praha 1
271,2225678,50.08432,14.41543,2,1.0,0.0,1.0,107.08,2,1124,557,4.92,0,0,0,1,0,0,1,0,0,POINT (14.41543 50.08432),Praha 1
272,2233357,50.0824,14.44531,2,1.0,1.0,1.0,81.12,300,365,2,5.0,0,0,0,1,0,0,1,0,0,POINT (14.44531 50.0824),Praha 3
273,2288037,50.08527,14.41761,2,1.0,1.0,1.0,92.12,2,1125,568,4.93,0,0,0,1,0,0,1,0,0,POINT (14.41761 50.08527),Praha 1
274,2295068,50.091553,14.426349,6,1.0,3.0,4.0,110.84,2,365,518,4.9,0,0,0,1,0,0,1,0,0,POINT (14.426349 50.091553),Praha 1
280,2371086,50.09113,14.42797,2,1.0,1.0,2.0,151.52,1,1125,211,4.81,0,0,0,0,1,0,0,0,0,POINT (14.42797 50.09113),Praha 1
281,2371153,50.09113,14.42797,2,1.0,1.0,2.0,166.16,1,1125,9,4.89,0,0,0,0,1,0,0,0,0,POINT (14.42797 50.09113),Praha 1
282,2383664,50.09084,14.42803,4,1.0,1.0,2.0,137.92000000000002,2,365,21,4.38,0,0,0,1,0,0,1,0,0,POINT (14.42803 50.09084),Praha 1
283,2394662,50.07616,14.32908,5,1.0,1.0,2.0,63.32,1,80,306,4.82,0,0,0,1,0,0,1,0,0,POINT (14.32908 50.07616),Praha 6
284,2408226,50.07935,14.41561,7,2.0,2.0,3.0,152.0,4,1124,115,4.91,0,0,0,1,0,0,1,0,0,POINT (14.41561 50.07935),Praha 1
285,2410556,50.08744,14.40813,6,2.5,3.0,3.0,286.0,1,1125,584,4.89,0,0,0,0,0,0,1,0,0,POINT (14.40813 50.08744),Praha 1
286,2412495,50.086,14.40397,7,2.0,2.0,6.0,138.32,2,31,174,4.78,0,0,0,1,0,0,1,0,0,POINT (14.40397 50.086),Praha 1
287,2415458,50.08082,14.42138,15,4.0,5.0,14.0,390.12,2,1125,87,4.45,0,0,0,1,0,0,1,0,0,POINT (14.42138 50.08082),Praha 1
288,2416049,50.08339,14.42128,11,1.0,3.0,6.0,315.36,2,1125,199,4.43,0,0,0,1,0,0,1,0,0,POINT (14.42128 50.08339),Praha 1
289,2417296,50.09101,14.42872,3,1.0,1.0,2.0,131.88,2,1125,24,4.38,0,0,0,1,0,0,1,0,0,POINT (14.42872 50.09101),Praha 1
290,2444926,50.07822,14.4169,6,1.0,2.0,6.0,179.64000000000001,3,90,18,4.56,0,0,0,1,0,0,1,0,0,POINT (14.4169 50.07822),Praha 1
291,2456742,50.0879,14.41767,4,1.0,2.0,2.0,228.88,3,1125,306,4.96,0,0,0,1,0,0,1,0,0,POINT (14.41767 50.0879),Praha 1
292,2490370,50.08128,14.42107,4,1.0,1.0,3.0,50.24,3,1125,516,4.92,0,0,0,1,0,0,1,0,0,POINT (14.42107 50.08128),Praha 1
293,2497467,50.08104,14.41908,4,1.0,2.0,3.0,49.2,3,1125,560,4.91,0,0,0,1,0,0,1,0,0,POINT (14.41908 50.08104),Praha 1
294,2498320,50.08082,14.42138,16,3.5,5.0,14.0,390.12,2,1125,125,4.64,0,0,0,1,0,0,1,0,0,POINT (14.42138 50.08082),Praha 1
295,2509362,50.07726,14.42851,4,1.0,1.0,2.0,67.64,2,1125,83,4.84,0,0,0,1,0,0,1,0,0,POINT (14.42851 50.07726),Praha 1
296,2512075,50.07899,14.41677,6,1.0,1.0,3.0,100.84,2,365,378,4.51,0,0,0,1,0,0,1,0,0,POINT (14.41677 50.07899),Praha 1
297,2549188,50.08614,14.40617,7,1.0,2.0,5.0,106.8,3,90,479,4.74,1,0,0,0,0,0,1,0,0,POINT (14.40617 50.08614),Praha 1
298,2559541,50.07942,14.41691,5,1.5,2.0,6.0,160.8,3,90,18,4.72,0,0,0,1,0,0,1,0,0,POINT (14.41691 50.07942),Praha 1
299,2559949,50.079078674316406,14.416111946105955,11,3.0,4.0,2.0,324.52,2,90,51,4.78,0,0,0,1,0,0,1,0,0,POINT (14.416111946105955 50.079078674316406),Praha 1
300,2562920,50.09174,14.42077,6,2.0,3.0,3.0,131.84,2,1125,118,4.56,0,0,0,1,0,0,1,0,0,POINT (14.42077 50.09174),Praha 1
301,2571177,50.07768,14.45487,2,1.0,1.0,1.0,37.12,2,1125,44,4.18,1,0,0,0,0,0,0,1,0,POINT (14.45487 50.07768),Praha 3
302,2579285,50.07726,14.42851,3,1.0,2.0,1.0,91.72,3,1000,152,4.86,0,0,0,1,0,0,1,0,0,POINT (14.42851 50.07726),Praha 1
303,2631883,50.09113,14.42797,2,1.0,1.0,2.0,151.52,1,1125,88,4.89,0,0,0,0,1,0,0,0,0,POINT (14.42797 50.09113),Praha 1
304,2649626,50.09113,14.42797,2,1.0,1.0,2.0,166.16,1,1125,18,4.61,0,0,0,0,1,0,0,0,0,POINT (14.42797 50.09113),Praha 1
305,2655321,50.09996,14.4267,4,1.0,0.0,2.0,88.44,3,90,314,4.95,0,0,0,1,0,0,1,0,0,POINT (14.4267 50.09996),Praha 7
306,2656156,50.09113,14.42797,4,1.0,2.0,4.0,183.24,1,1125,35,4.77,0,0,0,0,1,0,0,0,0,POINT (14.42797 50.09113),Praha 1
307,2656812,50.09113,14.42797,4,1.0,2.0,4.0,183.24,1,1125,11,4.82,0,0,0,0,1,0,0,0,0,POINT (14.42797 50.09113),Praha 1
308,2684495,50.04915,14.34403,2,1.0,0.0,1.0,44.0,3,365,337,4.79,0,0,0,1,0,0,1,0,0,POINT (14.34403 50.04915),Praha 13
309,2732357,50.08785,14.4051,3,1.5,1.0,2.0,132.16,1,30,437,4.99,0,0,0,1,0,0,1,0,0,POINT (14.4051 50.08785),Praha 1
310,2742105,50.0748,14.43784,4,1.0,1.0,2.0,142.84,1,1125,99,4.82,0,0,0,1,0,0,1,0,0,POINT (14.43784 50.0748),Praha 2
311,2742534,50.09093,14.43083,2,1.0,1.0,1.0,55.2,2,999,118,4.85,0,0,0,1,0,0,1,0,0,POINT (14.43083 50.09093),Praha 1
312,2765731,50.06023,14.46866,6,1.5,2.0,2.0,91.28,5,1124,112,4.87,0,0,0,1,0,0,1,0,0,POINT (14.46866 50.06023),Praha 10
313,2791863,50.07828,14.43434,4,1.0,1.0,2.0,59.84,1,1125,434,4.96,0,0,0,1,0,0,1,0,0,POINT (14.43434 50.07828),Praha 2
315,2822732,50.08174,14.44898,6,1.0,3.0,8.0,105.16,3,30,165,4.93,1,0,0,0,0,0,1,0,0,POINT (14.44898 50.08174),Praha 3
316,2839680,50.08171,14.44955,2,2.0,2.0,1.0,68.0,2,7,24,4.63,0,0,0,1,0,0,0,1,0,POINT (14.44955 50.08171),Praha 3
317,2840293,50.06956,14.43467,4,1.0,2.0,2.0,126.84,2,1125,440,4.69,0,0,0,1,0,0,1,0,0,POINT (14.43467 50.06956),Praha 2
318,2843699,50.08517,14.40285,2,1.5,1.0,2.0,90.0,4,1125,361,4.89,0,0,0,1,0,0,1,0,0,POINT (14.40285 50.08517),Praha 1
320,2848689,50.09167,14.43129,3,1.0,6.0,2.0,44.12,2,1125,352,4.58,0,0,0,0,0,0,1,0,0,POINT (14.43129 50.09167),Praha 1
321,2869082,50.07551,14.40839,4,1.0,1.0,1.0,76.04,1,730,192,4.53,0,0,0,1,0,0,1,0,0,POINT (14.40839 50.07551),Praha 5
322,2879186,50.09557,14.50471,5,2.5,2.0,3.0,201.64000000000001,3,1125,38,4.82,0,0,0,1,0,0,1,0,0,POINT (14.50471 50.09557),Praha 9
323,2903482,50.08794,14.42274,3,1.0,0.0,2.0,115.32000000000001,2,90,83,4.94,1,0,0,0,0,0,1,0,0,POINT (14.42274 50.08794),Praha 1
324,2947360,50.05306,14.35014,3,1.0,1.0,2.0,30.0,365,370,14,4.64,0,0,0,1,0,0,0,1,0,POINT (14.35014 50.05306),Praha 13
325,2974558,50.08139,14.42504,6,2.0,2.0,3.0,188.76,1,730,704,4.72,0,0,0,1,0,0,1,0,0,POINT (14.42504 50.08139),Praha 1
326,2995655,50.10335,14.43387,5,1.0,2.0,3.0,126.04,2,10,100,4.8,0,0,0,1,0,0,1,0,0,POINT (14.43387 50.10335),Praha 7
327,3030736,50.07825,14.45744,4,1.0,1.0,1.0,106.28,2,365,27,5.0,0,0,0,1,0,0,1,0,0,POINT (14.45744 50.07825),Praha 3
328,3048217,50.08658,14.4505,2,1.0,0.0,2.0,59.72,4,700,39,4.74,0,0,0,1,0,0,1,0,0,POINT (14.4505 50.08658),Praha 3
329,3072283,50.07066,14.44845,4,1.0,1.0,3.0,86.92,2,1125,375,4.95,1,0,0,0,0,0,1,0,0,POINT (14.44845 50.07066),Praha 10
330,3082194,50.07672,14.4088,2,1.0,0.0,1.0,68.96000000000001,14,1125,8,5.0,0,0,0,1,0,0,1,0,0,POINT (14.4088 50.07672),Praha 5
331,3119260,50.09182,14.42092,6,2.0,3.0,3.0,131.84,2,365,69,4.49,0,0,0,1,0,0,1,0,0,POINT (14.42092 50.09182),Praha 1
332,3135883,50.08067,14.42397,6,1.0,2.0,2.0,213.64000000000001,3,1125,437,4.9,0,0,0,1,0,0,1,0,0,POINT (14.42397 50.08067),Praha 1
334,3154506,50.08909,14.38618,3,1.0,1.0,1.0,88.08,2,14,78,4.94,0,0,0,1,0,0,1,0,0,POINT (14.38618 50.08909),Praha 6
335,3182714,50.08627,14.45077,2,1.5,1.0,1.0,49.92,2,28,529,4.92,0,0,0,1,0,0,0,1,0,POINT (14.45077 50.08627),Praha 3
336,3187173,50.08689,14.44957,2,1.5,1.0,1.0,44.96,2,28,494,4.94,0,0,0,1,0,0,0,1,0,POINT (14.44957 50.08689),Praha 3
337,3198177,50.07867,14.42315,6,1.0,1.0,4.0,48.6,2,60,362,4.53,0,0,0,1,0,0,1,0,0,POINT (14.42315 50.07867),Praha 1
338,3199817,50.08509,14.41814,2,1.0,1.0,1.0,66.2,2,1125,631,4.82,0,0,0,1,0,0,1,0,0,POINT (14.41814 50.08509),Praha 1
339,3213848,50.10959,14.3947,3,1.5,2.0,2.0,194.28,4,365,51,4.78,0,0,0,1,0,0,1,0,0,POINT (14.3947 50.10959),Praha 6
340,3245650,50.09141,14.43197,2,1.0,0.0,1.0,101.4,30,365,480,4.86,0,0,0,1,0,0,1,0,0,POINT (14.43197 50.09141),Praha 1
341,3253477,50.07741,14.42677,6,1.0,2.0,3.0,82.44,2,365,406,4.5,0,0,0,1,0,0,1,0,0,POINT (14.42677 50.07741),Praha 1
342,3265856,50.08602,14.4054,2,1.0,1.0,2.0,43.32,5,1125,172,4.85,0,0,0,1,0,0,0,1,0,POINT (14.4054 50.08602),Praha 1
343,3268602,50.07991,14.4454,4,1.0,1.0,2.0,58.96,3,28,308,4.93,0,0,0,1,0,0,1,0,0,POINT (14.4454 50.07991),Praha 2
344,3274839,50.08922,14.42608,4,1.0,1.0,2.0,135.88,1,1125,16,4.56,0,1,0,0,0,0,0,1,0,POINT (14.42608 50.08922),Praha 1
345,3285761,50.09299,14.44611,3,1.0,1.0,2.0,52.120000000000005,1,50,597,4.85,0,0,0,1,0,0,1,0,0,POINT (14.44611 50.09299),Praha 8
347,3337262,50.11228,14.39085,4,1.0,2.0,1.0,64.0,5,365,229,4.89,1,0,0,0,0,0,1,0,0,POINT (14.39085 50.11228),Praha 6
348,3341514,50.08809,14.42546,4,1.0,1.0,2.0,135.88,1,1125,7,4.29,0,1,0,0,0,0,0,1,0,POINT (14.42546 50.08809),Praha 1
349,3341640,50.08915,14.42463,12,3.0,3.0,6.0,217.0,1,1125,77,4.36,0,1,0,0,0,0,1,0,0,POINT (14.42463 50.08915),Praha 1
350,3352182,50.082058,14.445153,2,1.0,0.0,1.0,60.0,1,1125,568,4.89,0,0,0,1,0,0,1,0,0,POINT (14.445153 50.082058),Praha 3
352,3387737,50.08942,14.42043,4,1.0,1.0,2.0,161.4,1,1125,38,4.29,0,1,0,0,0,0,1,0,0,POINT (14.42043 50.08942),Praha 1
353,3401932,50.04902,14.47861,6,1.0,2.0,5.0,50.56,1,1125,138,4.49,0,0,0,1,0,0,1,0,0,POINT (14.47861 50.04902),Praha 4
354,3402184,50.08716971170502,14.4562517401226,2,1.0,1.0,1.0,54.480000000000004,2,60,257,4.77,0,0,0,1,0,0,1,0,0,POINT (14.4562517401226 50.08716971170502),Praha 3
355,3408724,50.06499,14.40242,5,1.0,2.0,5.0,89.96000000000001,2,1125,236,4.72,1,0,0,0,0,0,1,0,0,POINT (14.40242 50.06499),Praha 5
356,3428179,50.08054,14.41851,3,1.0,1.0,2.0,134.44,2,365,95,4.66,0,0,0,1,0,0,1,0,0,POINT (14.41851 50.08054),Praha 1
357,3436550,50.0836,14.41975,9,2.5,3.0,5.0,267.0,2,1125,277,4.71,0,0,0,0,0,0,1,0,0,POINT (14.41975 50.0836),Praha 1
358,3460998,50.0768,14.45018,2,1.0,2.0,3.0,42.6,2,1125,278,4.88,0,0,0,1,0,0,1,0,0,POINT (14.45018 50.0768),Praha 3
359,3480125,50.07104,14.43742,3,1.5,1.0,3.0,40.2,1,60,169,4.78,0,0,0,0,0,0,1,0,0,POINT (14.43742 50.07104),Praha 2
360,3488195,50.08505,14.41984,3,1.0,1.0,3.0,85.72,2,30,622,4.88,0,0,0,1,0,0,1,0,0,POINT (14.41984 50.08505),Praha 1
361,3500815,50.0242,14.48553,4,1.0,1.0,2.0,79.68,3,1125,48,4.9,0,0,0,1,0,0,1,0,0,POINT (14.48553 50.0242),Kunratice
362,3501675,50.07365,14.40794,2,1.5,1.0,2.0,90.56,3,30,400,4.94,0,0,0,1,0,0,1,0,0,POINT (14.40794 50.07365),Praha 5
363,3526480,50.08875274658203,14.40148639678955,3,1.0,1.0,2.0,138.20000000000002,2,1125,334,4.85,0,0,0,1,0,0,1,0,0,POINT (14.40148639678955 50.08875274658203),Praha 1
364,3538342,50.10439,14.51041,2,1.0,0.0,1.0,65.92,2,1125,106,4.83,0,0,0,1,0,0,1,0,0,POINT (14.51041 50.10439),Praha 9
365,3555487,50.0726,14.44372,2,1.0,1.0,2.0,73.0,2,22,134,4.9,0,0,0,1,0,0,1,0,0,POINT (14.44372 50.0726),Praha 10
366,3572425,50.08312,14.41375,4,1.0,1.0,2.0,126.48,3,365,187,4.58,0,0,0,1,0,0,1,0,0,POINT (14.41375 50.08312),Praha 1
367,3587595,50.09008,14.42034,2,1.0,1.0,2.0,149.52,3,30,145,4.71,0,0,0,1,0,0,1,0,0,POINT (14.42034 50.09008),Praha 1
368,3607157,50.10653305994526,14.45333576644373,4,1.0,2.0,3.0,151.08,3,30,23,4.61,1,0,0,0,0,0,1,0,0,POINT (14.45333576644373 50.10653305994526),Praha 7
369,3620011,50.08839,14.43061,4,1.5,1.0,4.0,72.28,2,200,318,4.62,0,0,0,0,0,0,0,1,0,POINT (14.43061 50.08839),Praha 1
